charge_mass,offset,pso_spherical,pr_spherical,is_spherical,ir_spherical,u_spherical,ta_spherical,td_spherical,pso_hemispherical,pr_hemispherical,is_hemispherical,ir_hemispherical,u_hemispherical,ta_hemispherical,td_hemispherical
26.4369368,5.883732143,200.1940376,669.5750158,277.5639799,712.8638471,558.2435666,5.659503846,5.441241107,292.0391485,1097.101644,405.3615721,1100.645624,632.362999,4.93539859,6.093319358
4.219314396,4.110145369,115.1567023,330.6940753,120.1928478,287.2621349,478.0642691,4.840707601,3.871142648,165.098761,521.2013138,173.6957192,440.080549,526.9890066,4.264720995,3.793859413
30.03195304,1.578593745,3774.767052,29310.1474,441.6664275,4418.487645,1926.347496,0.491660008,1.024706147,4755.700838,38334.40062,516.2923661,7198.913849,2147.93554,0.456586393,0.891908941
66.78686291,9.080702642,151.8253771,469.4181378,337.9127826,837.3287707,514.2552699,9.675965501,8.519349633,219.6427278,755.2147209,490.5860848,1287.707344,574.7369724,8.475344638,8.618454163
73.05151075,1.116143519,10600.10852,101381.5343,686.7124651,15954.51969,3136.965607,0.241416223,0.756881421,11909.65055,117502.2938,1023.36258,26793.79979,3326.049199,0.232178981,0.942513471
30.16747218,8.182627471,107.3967051,302.9826507,224.9519696,532.7769393,470.0292128,9.879625105,7.658433546,153.619075,474.9658285,324.8230851,815.4294831,516.3367327,8.718507343,7.602807676
87.31830281,3.337576553,1732.966067,11079.66087,828.2404656,3626.511161,1338.351801,1.396955932,4.839862902,2402.786443,16692.96043,852.1850417,5807.370166,1561.92998,1.252943749,2.98701803
85.14037806,6.482417473,388.539261,1588.007362,538.6755099,1502.476053,703.0585319,4.847185637,7.389437901,573.7643681,2668.526007,792.0884285,2343.168658,819.0597298,4.210670287,9.557456664
20.22045177,2.586225379,1049.134248,5813.633924,493.8184674,1630.582468,1064.524466,1.31506547,4.766393232,1513.093337,9356.128838,643.1750522,2586.094575,1258.255417,1.159543564,3.952954965
67.57368356,6.709171706,301.4516952,1139.521529,448.7095026,1213.162585,640.2764186,5.529106899,6.864595813,443.8741763,1903.935372,659.9448416,1884.546457,738.7272128,4.804350201,8.490456246
89.94588488,0.776358882,18011.32698,192335.6297,1247.360839,35477.01656,4065.608461,0.14199994,0.886114952,20701.11316,230784.6456,2116.440799,60861.12269,4366.804262,0.136584085,4.480506375
72.5337339,3.443687494,1421.700313,8602.888415,810.2503867,3005.004936,1221.648972,1.556068737,6.136516598,2006.854158,13347.27153,861.7878932,4793.29047,1435.480681,1.385342582,3.764275141
75.46670908,2.774259263,2295.404024,15809.84086,699.0380917,4168.412637,1525.480098,1.042371457,2.799796016,3087.028118,22708.59197,748.2388117,6714.383068,1756.453731,0.946010653,1.961345169
4.144491494,8.299040876,29.60864913,65.84467382,63.29922997,129.140253,380.4922976,15.16275066,5.418205235,40.79466699,94.36815048,92.43342972,194.5118693,394.6542147,13.92485428,6.158638864
17.27358598,4.62741816,249.6638995,891.4023827,263.52693,696.0156219,599.7694349,4.09652084,4.460130757,366.2571831,1478.055567,386.584174,1078.13254,686.3900101,3.563803587,5.282715585
41.19691092,1.198398397,7227.003774,64211.28608,485.9949796,8697.4261,2614.388416,0.295234777,0.688884844,8355.87152,75906.78699,657.1714216,14423.54303,2798.52689,0.281612951,0.77280295
51.86010689,3.249375279,1265.772871,7409.398966,710.1871475,2500.399219,1158.563523,1.53596468,6.039414398,1803.038076,11672.34482,808.5916822,3979.51647,1365.316689,1.362055863,4.028323114
38.50831395,8.0027237,134.0579163,400.6650439,267.3498914,651.7871505,497.0661482,8.923135754,7.571386893,193.1609786,638.7850655,387.2442039,1000.621842,552.1015983,7.835117774,7.424289735
72.9571678,8.48851731,188.0217633,617.5362652,379.5443346,966.954388,547.5226899,8.358200988,7.82473824,273.7923627,1007.934093,553.5349829,1491.5993,618.3559814,7.295161,8.589423133
42.03176457,8.877304297,114.2309539,327.3560652,257.7561014,615.3917374,477.1131444,10.48541768,8.35605043,163.7278631,515.6207087,372.4560515,942.6653132,525.7291976,9.239514804,8.198378194
11.51734442,9.901631537,39.3683909,90.7230019,103.4716832,217.2648061,392.6890313,16.6634152,7.17103054,54.65445839,132.2699365,150.3171934,328.3066914,411.7840165,15.15311604,8.086189973
36.71544391,1.615696482,4089.786581,32328.26782,465.314935,5035.931682,2000.252902,0.488496988,1.007590945,5094.805088,41654.78993,552.8363174,8221.241656,2217.78043,0.455342612,0.904076984
41.44926709,3.126466423,1169.858471,6693.296327,646.9571005,2211.544147,1117.929776,1.523820659,5.821903288,1675.678114,10644.57776,776.8615355,3514.57137,1319.423577,1.347917334,4.230235049
16.11202532,0.596742711,12463.19991,123070.9269,466.2094746,11782.04131,3392.242793,0.122435846,0.460896811,13976.42188,143229.1668,724.290046,19905.00167,3600.636334,0.117866289,0.583169975
18.10199589,9.102411363,61.12290732,151.8385252,148.6266979,327.9560448,418.8619067,13.33390603,7.5789895,85.89261746,228.0389028,214.5502747,498.2448957,447.7733591,11.95305465,8.274226053
76.73804933,9.518025906,151.5800893,468.4503682,353.6925369,876.2451639,514.0220909,10.14796613,8.93129335,219.2765882,753.5709983,513.4788348,1347.525189,574.4303814,8.889045661,9.030084662
30.49939555,9.852566665,73.74311741,190.4485795,192.3412987,434.2331664,433.4084075,13.55537831,8.617097474,104.2141251,290.0274215,277.3354154,661.295641,467.436079,12.08335027,9.206554154
42.18329865,6.049125162,267.0028336,972.7745543,364.7815334,971.5524467,613.6372869,5.220655934,5.943794861,392.2629734,1617.846817,535.7127529,1506.454575,704.3499488,4.539396598,7.150071735
87.32451051,1.079867207,11992.95909,117519.6893,794.0228057,19701.54246,3329.518038,0.224327578,0.806304923,13446.17266,136545.2628,1221.498357,33236.05843,3532.170964,0.215932945,1.01753642
2.97017318,5.155560659,57.21970515,140.3431116,78.93850125,172.827007,414.2680599,7.717114159,4.211884643,80.25407516,209.7808364,114.0279981,262.3479295,441.5217704,6.932181303,4.628405095
25.6539399,9.003801907,78.73729594,206.3037916,186.8314027,425.2570735,439.0374192,12.11426384,7.995049319,111.4994332,315.7411031,269.3592692,648.1793728,475.0003017,10.77844476,8.469953031
89.16306502,0.840764341,16417.67565,171758.8152,1098.176971,30634.00563,3883.234422,0.158185518,0.86137575,18682.29106,204175.8149,1825.329048,52337.80701,4154.860167,0.152173314,1.118710895
38.44221252,4.686841197,444.8318423,1895.972438,437.4225661,1240.755653,740.787776,3.326412308,5.738647601,657.1178808,3187.97565,641.3987807,1939.170725,866.8310819,2.891077687,7.451614187
69.72773343,5.63042204,460.3790595,1983.278397,541.2239613,1541.874653,750.8724526,3.943403992,7.029991876,680.0419299,3334.308728,792.7322964,2411.119056,879.5314616,3.428023255,9.109216586
38.75616187,1.925805978,3044.61415,22490.50576,507.6024209,4083.396194,1741.387719,0.650035293,1.450272926,3950.849772,30644.38454,569.6436217,6618.997008,1970.617656,0.597605934,1.158986477
65.6406799,6.618205829,304.1883723,1153.044556,446.0540184,1207.325361,642.3442464,5.435371799,6.793845764,447.9699133,1927.104805,656.0901808,1875.737528,741.3887568,4.722729579,8.41995077
38.75930113,4.953739002,394.4715989,1619.834833,417.029394,1165.354359,707.1301247,3.682584187,5.689579298,582.5732768,2722.438524,613.0901091,1817.848752,824.2340278,3.199109485,7.36876839
99.74852306,9.718036703,175.5212455,565.2279059,409.6647595,1034.457034,536.2788786,9.816346695,8.972713318,255.0690929,918.4667064,596.5648743,1594.148915,603.6399925,8.576816678,9.607405436
58.44619817,6.204942108,322.5585925,1244.825393,439.6812081,1198.680501,656.0528413,4.983103372,6.513279,475.4427644,2084.19536,646.9576621,1863.980998,759.0072741,4.328938923,8.175421835
67.37737375,0.477737492,26681.05605,310693.1602,2281.34302,65389.76526,4935.670461,0.077880426,4.069159309,32549.06667,386134.2074,4113.692301,114378.266,5409.041516,0.076053168,4.069159309
59.12685055,5.535655972,422.1403994,1770.259693,493.9294324,1391.885189,725.8165303,4.009059511,6.585760119,623.5828227,2976.539282,725.2412436,2173.551076,847.9227868,3.483503102,8.557735184
28.69221002,2.635057214,1299.878494,7667.453362,586.1840813,2086.519065,1172.662684,1.232785806,4.889385102,1847.953171,12038.3774,656.3222971,3322.483598,1381.111651,1.094162251,3.17273173
99.66106051,3.22117679,2044.82041,13666.80662,804.053392,4227.39565,1445.334139,1.265064169,3.763639297,2786.630873,20034.87314,845.9782468,6792.69347,1674.292468,1.142377629,2.488998272
30.80625206,5.555880085,255.3606527,917.9408641,322.5444475,854.2976756,604.3619098,4.876658825,5.388324055,374.8028948,1523.653592,473.3452415,1323.758368,692.3423333,4.241702889,6.415500983
22.44281,4.872774347,270.5927493,989.8417685,297.2087239,792.8955708,616.4684464,4.184155656,4.807641124,397.6454048,1647.156491,436.5629855,1229.682654,708.0112437,3.637821087,5.801187257
53.64033729,8.486488192,150.045015,462.405377,312.6006065,773.4147401,512.5602561,9.081947057,7.97220069,216.9855071,743.3066177,453.7316762,1189.217841,572.508031,7.956789274,8.032554516
55.13463563,9.666888149,115.5141418,331.9852049,283.462288,677.7516433,478.4309763,11.37252788,9.106791183,165.628174,523.3606574,409.6595361,1038.347643,527.47465,10.01861175,8.921415582
79.53229529,9.974737764,140.4551143,425.0997813,347.0045757,851.1560502,503.3264667,10.93514438,9.422808886,202.6858811,680.0779062,503.0363201,1307.542117,560.3537703,9.592678982,9.317525208
51.15200371,0.958283814,11095.2315,107065.9439,627.9851711,14966.82752,3206.647427,0.204181432,0.671844648,12450.22045,124141.9169,946.9305025,25176.3228,3399.914137,0.196452218,0.841636437
88.59632283,9.211036819,181.0756669,588.3253141,398.7953022,1011.077025,541.3051477,9.197375986,8.492701151,263.3861945,957.948723,581.131046,1558.816079,610.2216884,8.032106917,9.200028194
41.89768523,6.028057573,267.7437965,976.291177,364.3709082,970.7933426,614.2227397,5.197007084,5.928103123,393.3739759,1623.886323,535.1320968,1505.340257,705.1072127,4.518746847,7.135756831
78.8323589,9.75328311,146.5506354,448.7197012,352.0193864,868.2653465,509.2160877,10.52796516,9.181289333,211.7722777,720.086997,510.7129694,1334.619633,568.1085004,9.227796916,9.184387526
21.74613088,5.642143181,190.1126739,626.3991386,254.6722938,649.7460203,549.3798582,5.532706008,5.202215104,276.9258146,1023.110508,371.5093434,1002.441878,620.7841158,4.828258035,5.731816523
11.98545963,6.564080098,89.47412452,241.4251582,153.1553934,354.2948104,450.9026861,8.450704425,5.981667055,127.221145,373.1466607,220.8561007,540.9295942,490.8808598,7.49240711,6.226610566
54.77784604,8.103078084,168.6572324,537.0128479,330.0941638,829.2298768,529.9983363,8.306693117,7.505897825,244.7970067,870.2951528,480.2789237,1277.15523,595.4083602,7.262499985,7.911969263
81.15517336,4.039436571,1089.951917,6108.208878,793.7814055,2651.147153,1082.882375,2.023724511,7.486834703,1568.356379,9790.938746,1003.906502,4207.655485,1279.391479,1.786337278,5.915855367
10.26376575,1.719795357,1557.059489,9665.580345,426.9428004,1658.391878,1273.781644,0.750216897,2.826340478,2180.736334,14802.67145,433.6231682,2650.018582,1492.491139,0.67011588,1.710201965
13.15491563,7.813903177,66.94003064,169.3685462,139.223062,310.5937304,425.6248755,11.10648005,6.669461419,94.3211644,256.0642577,200.8344561,472.4142578,456.9378718,9.928752678,7.209303922
15.89962977,5.01978708,195.4784679,649.2888074,232.0350741,594.1135318,554.1160107,4.871632645,4.634123948,284.9688535,1062.325578,338.6935059,916.98037,626.9731001,4.249697527,5.151859355
78.62134415,9.413828134,158.0579651,494.1773742,362.6733369,903.4116355,520.1432251,9.883926421,8.787473222,228.9504992,797.3076717,526.962436,1390.124671,582.4745558,8.651152585,9.024788395
44.79035753,4.915134604,448.2816251,1915.263769,461.7830181,1311.130404,743.0373287,3.478044667,6.044411829,662.2082705,3220.345823,676.9614911,2049.413063,869.6666644,3.022996577,7.845825619
47.87373382,1.902096557,3563.413871,27309.44566,522.4505496,4934.7626,1874.914825,0.605259059,1.277071182,4525.702371,36109.16558,603.8448319,8028.800325,2099.044963,0.560566164,1.087273324
22.18442315,2.146751362,1677.547851,10630.36419,532.6201089,2249.066883,1318.369927,0.909873523,3.240874755,2333.28881,16097.71662,545.7959873,3599.222041,1540.576796,0.815036302,1.982216474
52.52335173,7.442671188,197.4403864,657.7097171,346.9780975,889.558376,555.8371762,7.196147147,6.875390759,287.9102591,1076.759038,506.5825352,1373.181609,629.2210849,6.276599472,7.667192131
55.95823044,1.897539282,3940.990518,30897.50161,538.9614381,5625.79075,1965.735248,0.581626658,1.204324642,4935.146567,40085.63111,635.5056247,9175.695969,2185.211128,0.541221274,1.065542134
85.83283216,2.354841119,3439.157818,26142.91175,640.0916868,5833.510121,1843.921376,0.75932211,1.617726141,4389.433162,34801.11031,734.7721233,9482.965912,2069.445149,0.702081532,1.358389155
97.85048789,6.789505458,388.623636,1588.458966,564.2989388,1573.987119,703.1166083,5.076384481,7.74032262,573.8896952,2669.291335,829.763786,2454.701285,819.1335666,4.409773524,10.01149639
22.82555157,6.660729779,136.7632922,410.9535898,226.4180892,553.4419118,499.7237317,7.373131909,6.298770437,197.1875819,656.1592115,328.0705213,849.8789085,555.6059551,6.471443988,6.195824189
25.44658369,2.728997994,1103.405779,6205.953009,541.1801398,1814.417006,1088.86411,1.360695609,5.065139299,1586.505548,9934.457086,678.1384765,2880.327232,1286.25357,1.201512386,3.942131701
61.14500362,4.371623098,740.4836259,3694.565547,630.3561459,1924.382199,913.6733123,2.545920725,7.177604893,1084.981805,6116.677643,888.9010388,3033.207684,1080.198782,2.226519624,8.136799696
45.91296071,4.350948829,603.0053103,2824.453088,527.1638514,1557.446702,837.7330153,2.744602199,6.388348094,888.1946367,4722.261907,760.213419,2446.286187,987.6499634,2.392297132,7.81484588
97.66417414,9.195874703,195.3530944,648.7516164,424.837983,1087.685579,554.0058322,8.926602489,8.489041777,284.7808975,1061.404946,620.1124733,1678.765072,626.8291768,7.787059825,9.435562916
35.48149151,7.488665668,145.9473314,446.3674904,269.3210244,663.9296175,508.6363697,8.095664747,7.051393728,210.8725192,716.0988485,390.702528,1020.473957,567.3455669,7.096441557,7.045861054
20.84491616,8.664836875,73.97991933,191.1932155,169.6628288,383.1862956,433.6769214,11.90832279,7.58412882,104.5591388,291.2319643,244.6332399,583.5804267,467.7974073,10.61416634,8.099650839
91.68385333,1.242630898,10148.25265,96244.3537,721.9813793,16350.68075,3072.068625,0.272683106,0.818459696,11421.38604,111567.1227,1063.900178,27417.00221,3258.017969,0.262113514,1.012061389
27.84732491,6.001162949,199.1079717,664.888823,281.7917224,723.2175924,557.29576,5.784197893,5.547309754,290.4106118,1089.066608,411.4870546,1116.543278,631.1256347,5.044503549,6.201987208
21.33590311,1.50494301,3334.919392,25170.11173,405.6112248,3582.887693,1817.461839,0.490892701,1.056078118,4274.466514,33703.58882,462.8962897,5820.085926,2044.082417,0.453231262,0.876051953
75.38911277,7.156023299,282.8878444,1048.849523,453.3293375,1216.076205,626.0653496,6.041861729,7.162016448,416.0732994,1748.449448,666.2855954,1887.248923,720.4085367,5.251526247,8.731052459
41.27205247,1.045148257,8891.067203,82206.10245,518.8089482,10797.57496,2884.08513,0.239764336,0.64054197,10085.59419,95664.61962,738.9937533,18024.38686,3065.118521,0.229951508,0.768974263
48.35498434,0.694440485,16179.01244,168722.0994,879.303661,24437.37403,3855.223532,0.131245258,0.699841122,18385.76978,200279.4082,1456.589877,41724.54849,4122.535459,0.126263737,0.906214717
18.82964271,7.802602637,85.46034908,228.1346059,174.5903078,401.5262753,446.5041603,10.20636527,7.04870069,121.3348906,351.3562259,251.7290611,612.6687265,485.0030327,9.060229316,7.384781706
52.1560114,6.815472486,239.2751704,843.5143885,374.3279563,983.3982683,591.2996817,6.131181199,6.49814069,350.6705784,1395.768904,548.6977184,1522.327173,675.4002674,5.335906537,7.620704713
24.08331984,9.276065224,71.06590048,182.0803437,174.9060786,393.0693893,430.3614071,12.9227531,8.03979456,100.3165269,276.5127641,252.2292271,598.3204918,463.3320934,11.53189166,8.629208133
36.83900791,4.790421708,409.6894038,1702.170368,416.5911408,1169.589484,717.4682489,3.509624678,5.609569674,605.1441923,2861.667281,612.0626247,1825.548048,837.3516333,3.049194751,7.282709574
15.82940954,6.04813959,129.4171688,383.1721613,195.9419732,475.5012218,492.472154,6.830330395,5.723245485,186.2591985,609.2905251,283.6459793,729.6312342,546.0395104,6.001947655,5.590574967
39.94590503,5.822621017,279.3764165,1031.91056,364.9505061,977.4833782,623.3399704,4.939467595,5.803576899,410.811457,1719.379278,536.3043463,1516.686169,716.8900313,4.293646361,7.054706277
47.32029217,9.550311051,106.3795382,299.3962269,260.3394334,615.8271402,468.9653286,11.56995943,8.929193802,152.116394,468.9983135,375.884383,942.4184015,514.9246402,10.21254874,8.884219662
58.12312609,4.325245529,730.1572264,3627.427366,616.3646436,1877.040504,908.1900995,2.532719935,7.05338351,1070.333746,6010.521385,870.8093233,2957.870824,1073.580539,2.214391685,8.044360818
1.748777807,4.068579708,64.34537649,161.4917759,69.80438957,154.9821447,422.6206549,5.859605283,3.436167187,90.55809547,243.4455715,100.7229462,235.6093073,452.8721932,5.244519929,3.730853556
42.48096162,7.869813622,149.2900306,459.439652,288.6248047,713.6252423,511.8396772,8.437565996,7.396667568,215.8589038,738.2726342,418.8899565,1097.2064,571.5602698,7.392943537,7.440422419
45.48248118,6.491464952,240.9363882,851.1272593,358.6407796,943.0065358,592.6624458,5.824478046,6.199691532,353.1631227,1408.850229,525.7716584,1459.949632,677.1695406,5.068657579,7.282511363
17.70294434,2.767760402,817.34433,4202.596891,433.242361,1347.354155,953.4918182,1.551065732,4.74555548,1193.334444,6912.519905,601.909407,2127.352622,1127.954693,1.359190238,5.114876525
17.04819673,4.476035718,266.5092727,970.4338643,269.493815,717.5996951,613.2469936,3.865724057,4.395624745,391.522909,1613.826773,395.7634986,1112.653551,703.8450745,3.361317411,5.285447731
27.90522414,7.858541502,110.7303715,314.8120344,221.9815445,527.8357934,473.4985133,9.385741397,7.377617792,158.5473824,494.6761552,320.6418846,808.2027219,520.9387504,8.276579969,7.276641909
28.86627358,1.89215331,2600.625839,18486.30332,484.3386076,3301.978854,1617.287865,0.677917927,1.655650898,3444.576613,25950.97034,528.8970688,5333.284305,1848.684022,0.618710644,1.232964243
8.245943129,6.715762645,66.37983113,167.6601483,118.7028912,264.5444383,424.9779229,9.57242865,5.719450131,93.50821431,253.3238945,171.2425568,402.32978,456.0630235,8.559535611,6.188343367
4.734990537,9.435627796,25.77571577,56.5479681,61.21057214,123.2565756,375.6072455,17.89539535,5.83636173,35.37661654,80.39714811,89.58550785,185.3749015,387.7512019,16.51519592,6.642006108
77.28461057,6.203204001,399.1058356,1644.803709,527.4730108,1476.106109,710.2944152,4.590736885,7.166750591,589.4507285,2764.697441,775.3213865,2303.018504,828.2521802,3.988154493,9.290185803
34.06493109,9.017811348,95.34363594,261.1946841,222.8621117,519.7639243,457.2572971,11.35498903,8.307013978,135.8466906,405.6959537,321.4820128,794.2371442,499.3557307,10.05049589,8.568764878
62.09147793,2.056393653,3621.671463,27858.88771,567.6629029,5449.653337,1889.249359,0.650413863,1.367027804,4589.316736,36722.4481,658.1778092,8870.000336,2112.69822,0.602845263,1.171164737
57.86335844,6.36172189,302.4568835,1144.483981,426.6829364,1154.082912,641.0367279,5.236117269,6.516963693,445.3786359,1912.438357,627.5673218,1792.862192,739.7059413,4.549703541,8.066503843
38.10691386,4.063188052,611.7042798,2877.908577,498.356423,1475.430142,842.7410825,2.548856139,6.016604193,900.7599698,4809.118044,717.7889962,2318.018892,993.8115604,2.222112726,7.326140097
74.46859044,9.695398111,142.4476597,432.7850376,341.4316433,839.030458,505.2596739,10.57450191,9.152010261,205.6550145,693.0862054,495.0861855,1289.168895,562.9001017,9.273716586,9.079205765
2.750779212,6.413266037,36.47183161,83.16325096,61.72708505,128.5807038,389.1003299,11.04076929,4.521475833,50.53111641,120.6767872,89.79813066,194.1240628,406.767495,10.06627525,5.113889552
73.03437465,1.293373629,8598.431538,78992.59371,619.2393776,12595.68955,2838.560118,0.300103927,0.781419775,9778.808867,92087.83185,874.5660813,21002.9082,3019.315783,0.287611899,0.929344514
68.781802,8.110788733,199.1786037,665.193335,380.9670755,977.7952819,557.3574515,7.816517389,7.49760529,290.5165208,1089.588702,556.3124134,1509.582162,631.2061788,6.816893843,8.383346023
90.76426333,6.760522603,370.630034,1492.863322,539.516775,1496.118942,690.6198199,5.14770944,7.533744124,547.137872,2507.063467,793.7050716,2331.526272,803.2246042,4.471419754,9.691172904
88.40695244,7.163496365,318.3988085,1223.891029,502.0051157,1366.412709,652.9743118,5.781523216,7.481356526,469.2249945,2048.390411,738.6167718,2124.385326,755.0546816,5.022719887,9.364885135
96.8959884,4.590566647,935.9906265,5013.438423,802.018817,2569.495853,1011.867234,2.440293421,8.242265199,1358.295928,8156.862666,1086.100692,4066.78038,1196.988151,2.145188056,7.963335099
94.14081794,6.691606477,390.0816477,1596.267671,557.9509005,1556.998658,704.119415,4.995981987,7.642848215,576.0551891,2682.523021,820.3898436,2428.350298,820.4083644,4.339963565,9.88888882
99.43583649,9.753682113,173.7024791,557.7160778,407.5118771,1027.633007,534.6222658,9.890416016,9.011919555,252.3466041,905.6351379,593.2958377,1583.396558,601.4695571,8.642971424,9.61067415
71.41497809,4.34899019,841.5447358,4365.460896,697.2679532,2181.360083,965.6875944,2.409655126,7.541086063,1227.206094,7164.943139,963.909363,3445.942778,1142.473637,2.112919295,7.972518688
78.64302391,7.094609795,297.8484509,1121.776903,469.6420848,1267.877962,637.5433721,5.873618568,7.227674934,438.4804259,1873.524504,690.6549779,1969.181235,735.2078898,5.103966327,8.915356863
52.93737966,3.199990978,1328.10038,7882.28845,721.8544047,2593.278206,1184.198303,1.484654902,5.907106694,1884.975804,12341.43004,797.7491472,4131.119622,1393.98572,1.318658087,3.763684996
44.26407164,1.544818307,4947.411328,40738.98985,484.6388311,6279.470781,2187.35977,0.435602251,0.902030947,6000.823185,50753.72254,599.6769314,10301.95943,2393.429888,0.409531583,0.870757691
39.80171162,5.908521487,269.5211466,984.7393953,359.1656746,957.7124541,615.6247356,5.081178113,5.822377606,396.0388103,1638.394637,527.5394208,1485.204474,706.9203342,4.417834965,7.01920026
18.51718038,3.967739927,373.2157256,1506.511469,318.5332946,884.0699739,692.429627,3.013121239,4.435993144,550.9851477,2530.251739,468.5810604,1377.869601,805.5311491,2.617284586,5.71154749
46.34678012,1.775279517,3968.357829,31159.97047,505.5100338,5312.51073,1972.135109,0.542759833,1.122900215,4964.578191,40374.11243,596.9001098,8666.226119,2191.256085,0.505216912,0.99610834
43.8266055,9.852125602,94.45493228,258.1763445,241.4331622,562.3981772,456.3009661,12.44629029,9.061976025,134.5393924,400.7164778,348.2509034,859.277698,498.0815119,11.01910949,9.360175535
70.76588351,3.838129866,1103.117377,6203.85441,760.9817289,2551.136534,1088.736236,1.913910381,7.123539216,1586.116837,9931.379608,953.7528992,4049.825646,1286.107004,1.689995479,5.545934814
17.30703205,8.996883581,60.7296858,150.6705656,145.9878966,321.8853239,418.4011468,13.20732989,7.477477501,85.32394364,226.1793369,210.7536164,488.9820502,447.1473514,11.84194964,8.168831413
90.4661873,2.533876405,3092.823127,22932.33941,670.2515792,5480.164139,1754.276745,0.850239084,1.883523127,4004.962283,31152.7815,754.3150803,8886.326494,1983.126071,0.782236922,1.515180295
44.99794978,7.115719444,194.5460606,645.296395,327.5767216,838.228034,553.2960596,6.918028872,6.567217428,283.5710484,1055.483759,478.1022246,1293.667511,625.9019596,6.035238964,7.289957972
82.17809922,7.566564479,266.0753835,968.377328,454.9364756,1211.145047,612.903676,6.538896186,7.426965274,390.8723073,1610.294685,668.0775713,1877.860106,703.4009385,5.685754374,8.927077022
28.84802812,2.146530831,2014.1044,13407.84386,535.3282959,2768.185993,1435.176155,0.847926394,2.558214433,2749.339777,19706.3883,562.0290261,4446.587783,1663.760298,0.765203543,1.67952032
66.81464416,6.33717354,340.303714,1335.096771,470.0908116,1290.026168,669.0238051,4.986033574,6.799069039,501.9438181,2238.397503,691.7866233,2007.684685,775.6351414,4.331049028,8.625477713
70.4494912,1.088126911,10794.29376,103604.049,686.2202043,16108.11592,3164.466648,0.233951522,0.747471311,12120.94937,120089.3036,1027.429823,27069.28283,3355.100667,0.22504113,0.93316313
80.08083922,1.043998992,12069.88669,118424.2859,775.2907076,19296.94944,3339.852946,0.216428184,0.783826233,13532.50604,137629.9501,1194.637335,32561.34412,3543.408761,0.208333819,0.989637706
8.522492826,1.077543668,3516.906933,26871.96807,294.8050965,2748.023347,1863.382406,0.34456601,0.729490699,4474.794633,35619.59352,339.868129,4469.586729,2088.044164,0.318926129,0.617918079
68.83306867,0.487788731,26342.68216,305972.0813,2236.327223,64181.90286,4905.097008,0.079806179,4.098255627,32069.70934,379878.2162,4028.519675,112188.6014,5371.140083,0.077835078,4.098255627
70.14949149,1.458842811,7012.405909,61940.93228,576.7913654,10081.17314,2577.460082,0.363202177,0.834686227,8134.696013,73455.41917,774.2025755,16703.05684,2762.837437,0.346110281,0.925766966
10.18845898,4.724998848,160.9259152,505.6782426,184.8731954,461.5951147,522.8291267,4.928250203,4.400431187,233.2362015,816.8849556,268.7196995,710.4605925,586.001627,4.312201052,4.551669597
61.75962538,8.700029854,157.4998072,491.9469239,334.1541022,831.9871822,519.6187969,9.146365726,8.124896664,228.1166098,793.5126507,485.4888879,1280.156162,581.7857007,8.006091115,8.332765077
55.3842538,1.640850726,5072.216132,41984.36415,521.5609681,6913.564713,2213.112033,0.458516813,0.952624047,6131.102196,52089.01394,648.9405735,11349.80627,2417.570626,0.431539223,0.928659359
69.86308736,5.550568001,476.3304269,2073.81378,549.3902022,1571.963873,761.0800085,3.836601211,7.069002186,703.5160524,3485.608772,803.6776767,2459.523772,892.3563134,3.335955824,9.128886231
5.387188971,4.049712889,141.6914832,429.8643402,141.9576195,348.6024404,504.5269364,4.42548571,3.823897705,204.5280919,688.1414268,205.8225067,535.5871606,561.9350807,3.881508755,3.788679069
97.53549999,8.405422366,238.7244265,840.9942871,460.7474796,1210.080417,590.8471668,7.568072594,8.009606074,349.8442152,1391.438605,675.3437405,1873.173231,674.8126798,6.586562545,9.38818925
98.25286752,3.356873068,1859.053045,12114.09486,834.2542609,3949.197369,1382.673245,1.367513273,4.445870292,2559.415325,18045.87921,866.2578123,6333.158097,1608.873269,1.230001183,2.815378922
22.65229052,3.087129951,769.1995932,3882.682869,459.5224534,1412.529879,928.75053,1.771429526,5.158821666,1125.602355,6412.885192,644.5163074,2227.895443,1098.344726,1.550339505,5.746942401
39.23513466,1.890999497,3178.092239,23716.95902,503.4271196,4233.135106,1776.818489,0.628066654,1.375475284,4100.300768,32051.58749,569.3939025,6868.564646,2004.939788,0.578570943,1.119008381
75.87306589,6.977764421,301.0145361,1137.365012,466.0951944,1259.942595,639.9454704,5.753640679,7.135664128,443.2198524,1900.240023,685.5061867,1957.171961,738.3011478,4.999482236,8.822852011
35.6454528,9.477198004,88.74357132,238.9921169,219.4825105,507.1983821,450.1053472,12.23592104,8.623354241,126.1490187,369.1518451,316.4923129,774.2950999,489.8161057,10.85077281,8.986898143
56.37598771,9.568926647,119.9421705,348.0849451,290.0365487,696.8837057,482.9495939,11.10655467,9.035195712,172.1910061,550.3221853,419.3733007,1068.209665,533.4553747,9.775880942,8.820076641
74.46227652,4.250664924,913.6413497,4858.384974,728.4456737,2320.437558,1001.133761,2.280972478,7.578268787,1327.431893,7921.263995,991.4453441,3671.001804,1184.382728,2.0039333,7.432663305
57.34214729,1.218265566,8337.514353,76144.83236,564.89058,11244.39474,2797.337786,0.285666718,0.727420273,9506.377797,88936.8807,791.6030896,18730.96806,2978.136933,0.273577226,0.857163824
